#BOF|2021.03.16|08:30:02
#SYM|CUR|NAME|CON|ISIN|REBATERATE|FEERATE|AVAILABLE|
IMII|USD|INCEPTION MINING INC|229648500|XXXXXXXU2033|-1.4016|1.4716|600000|
IMIMF|USD|IMC INTERNATIONAL MINING COR|399802267|CA45250W1014|-5.9666|6.0366|50000|
IMKI|USD|IMMEDIATEK INC|39529714|XXXXXXXS3067|-0.1800|0.2500|600|
IMKTA|USD|INGLES MARKETS INC-CLASS A|270520|XXXXXXX01048|-0.1800|0.2500|1300000|
IMMP|USD|IMMUTEP LTD-SP ADR|298284081|XXXXXXXL1089|-65.8525|65.9225|750000|
IMMR|USD|IMMERSION CORP|6278574|XXXXXXX11078|-0.2383|0.3083|900000|
IMNM|USD|IMMUNOME INC|448366616|XXXXXXXU1088|-16.9567|17.0267|75000|
IMNPQ|USD|IMMUNE PHARMACEUTICALS INC|272688598|XXXXXXXC2008|-67.6272|67.6972|2600000|
IMO|USD|IMPERIAL OIL LTD|5800707|CA4530384086|-0.3076|0.3776|550000|
IMOM|USD|ALPHA INTL QUANT MOM ETF|217237083|XXXXXXXL3006|-3.5262|3.5962|25000|
IMOS|USD|CHIPMOS TECHNOLOGIES INC-ADR|339976304|XXXXXXXP2020|-1.3611|1.4311|150000|
IMPC|USD|IMPERIAL PLANTATION CORP|193339429|XXXXXXXL1089|-0.1800|0.2500|30000|
IMPHO|USD|IMPAC MORTGAGE HOLDINGS, INC PFD C|32601366|XXXXXXXP4090|-1.8097|1.8797|15000|
IMPHP|USD|IMPAC MORTGAGE HOLDINGS PRF B|29854580|XXXXXXXP3001|-0.4154|0.4854|400|
IMPX|USD|AEA-BRIDGES IMPACT CORP-CL A|455575421|KYG010461047|-0.7928|0.8628|400000|
IMPX U|USD|AEA-BRIDGES IMPACT CORP|448085876|KYG010461203|-0.1800|0.2500|600000|
IMRA|USD|IMARA INC|409333668|XXXXXXXV1070|-1.5472|1.6172|9000|
IMRN|USD|IMMURON LTD-SPON ADR|277374867|XXXXXXXU1016|-160.5199|160.5899|85000|
IMTB|USD|ISHARES CORE 5-10 YEAR USD|254143308|XXXXXXXG4174|-1.2258|1.2958|1000|
IMTE|USD|INTEGRATED MEDIA TECHNOLOGY|284710180|AU000000ITL3|-18.6900|18.7600|10000|
IMTL|USD|IMAGE PROTECT INC|258293521|XXXXXXXL1098|-1.1602|1.2302|>10000000|
IMTM|USD|ISHARES MSCI INTL MOMENTUM F|180124274|XXXXXXXV4499|-5.6124|5.6824|45000|
IMTV|USD|IMAGINATION TV INC|170682888|XXXXXXXL1098|-0.1800|0.2500|500000|
IMTX|USD|IMMATICS NV|431111549|NL0015285941|-2.6402|2.7102|200000|
IMUC|USD|IMMUNOCELLULAR THERAPEUTICS|445413365|XXXXXXX64026|-32.6617|32.7317|150000|
IMUN|USD|IMMUNE THERAPEUTICS INC|176571189|XXXXXXXA1079|-1.4850|1.5550|3200000|
IMUT|USD|IMMUNE-TREE INTERNATIONAL IN|60930440|XXXXXXXL1026|-0.1800|0.2500|20000|
IMUX|USD|IMMUNIC INC|360851647|XXXXXXXP1011|-0.4743|0.5443|45000|
IMV|USD|IMV INC|317116233|CA44974L1031|-24.6970|24.7670|50000|
IMVT|USD|IMMUNOVANT INC|396161615|XXXXXXXJ1025|-0.1836|0.2536|550000|
IMXI|USD|INTERNATIONAL MONEY EXPRESS|327709672|XXXXXXXL1017|-0.2635|0.3335|400000|
INAR|USD|INTERNETARRAY INC|85399579|XXXXXXXP3001|-0.1800|0.2500|200000|
INBC|USD|INBANKSHARES CORP|399088458|XXXXXXXV1052|NA|NA|200|
INBK|USD|FIRST INTERNET BANCORP|38579065|XXXXXXX71017|-0.3792|0.4492|1200000|
INBKL|USD|FIRST INTERNET BANCORP|261072276|XXXXXXX72007|-1.8212|1.8912|1000|
INBKZ|USD|FIRST INTERNET BANCORP|371277110|XXXXXXX73096|-21.7599|21.8299|10000|
INBP|USD|INTEGRATED BIOPHARMA INC|4728838|XXXXXXXV1052|-2.4592|2.5292|10000|
INBT|USD|INBIT CORP|313672515|XXXXXXXG2075|-0.1800|0.2500|35000|
INBX|USD|INHIBRX INC|440765906|XXXXXXXL1070|-0.8017|0.8717|100000|
INCO|USD|COLUMBIA INDIA CONSUMER ETF|251383254|XXXXXXXB7073|-2.5778|2.6478|9000|
INCY|USD|INCYTE CORP|4369855|XXXXXXXC1027|-0.1800|0.2500|7600000|
INCZY|USD|INCITEC PIVOT LTD-SPONS ADR|180243164|XXXXXXXY2063|-2.3083|2.3783|2000|
INDA|USD|ISHARES MSCI INDIA ETF|101484826|XXXXXXXB5984|-0.2062|0.2762|600000|
INDB|USD|INDEPENDENT BANK CORP-MA|270567|XXXXXXX61084|-0.1800|0.2500|1900000|
INDF|USD|NIFTY INDIA FINANCIALS ETF|451132420|XXXXXXX56407|-1.6317|1.7017|1000|
INDL|USD|DIREXION DAILY MSCI INDIA BU|225312858|XXXXXXXK3317|-2.2035|2.2735|80000|
INDO|USD|INDONESIA ENERGY CORP LTD|396143741|KYG4760X1025|-8.8473|8.9173|15000|
INDS|USD|PACER BENCHMARK INDUSTRIAL|317730379|XXXXXXXH7668|-5.7489|5.8189|3000|
INDT|USD|INDUS REALTY TRUST INC|463434452|XXXXXXXR1032|-2.2281|2.2981|100000|
INDY|USD|ISHARES INDIA 50 ETF|70333958|XXXXXXX95290|-0.6597|0.7297|200000|
INFI|USD|INFINITY PHARMACEUTICALS INC|40773238|XXXXXXXG3039|-0.4481|0.5181|450000|
INFL|USD|HORIZON KINETICS INFL BENEF|464974603|XXXXXXXF6236|-1.4192|1.4892|10000|
INFN|USD|INFINERA CORP|44496658|XXXXXXXG1031|-0.1808|0.2508|3600000|
INFO|USD|IHS MARKIT LTD|240201113|BMG475671050|-0.1800|0.2500|>10000000|
INFU|USD|INFUSYSTEM HOLDINGS INC|48103895|XXXXXXXK1025|-0.3951|0.4651|1100000|
INFY|USD|INFOSYS LTD-SP ADR|4813460|XXXXXXX81085|-0.1800|0.2500|>10000000|
ING|USD|ING GROEP N.V.-SPONSORED ADR|2865956|XXXXXXX71037|-0.2355|0.3055|2300000|
INGN|USD|INOGEN INC|144177256|XXXXXXXL1044|-0.3598|0.4298|1100000|
INGR|USD|INGREDION INC|107051249|XXXXXXX71023|-0.1800|0.2500|3600000|
INIS|USD|INTERNATIONAL ISOTOPES INC|4813474|XXXXXXXC1027|-1.4850|1.5550|2600000|
INKAU|USD|KLUDEIN I ACQUISITION CORP|463796170|XXXXXXXL2088|-0.1800|0.2500|350000|
INKM|USD|SPDR SSGA INCOME ALLOCATION|106661015|XXXXXXXV2025|-26.1374|26.2074|400|
INKW|USD|GREENE CONCEPTS INC|209309125|XXXXXXXC3043|-1.2692|1.3392|4600000|
INLB|USD|ITEM 9 LABS CORP|337721175|XXXXXXXC2035|-1.4850|1.5550|8000|
INLX|USD|INTELLINETICS INC|412799265|XXXXXXXX2045|-1.5520|1.6220|200|
INMB|USD|INMUNE BIO INC|352320417|XXXXXXXT1051|-1.4215|1.4915|100000|
INMD|USD|INMODE LTD|378066054|IL0011595993|-0.3405|0.4105|700000|
INN|USD|SUMMIT HOTEL PROPERTIES INC|83948749|XXXXXXX21005|-0.2060|0.2760|3800000|
INN PRD|USD|SUMMIT HOTEL PROPERTIES|237937979|XXXXXXX25063|-238.6638|238.7338|15000|
INN PRE|USD|INN 6 1-4 PERP PFD|295154159|XXXXXXX26053|-19.6033|19.6733|10000|
INND|USD|INNERSCOPE HEARING TECHNOLOG|269656901|XXXXXXXP1049|-1.1602|1.2302|>10000000|
INNI|USD|INNOVARO INC|73354136|XXXXXXXT1025|-1.3849|1.4549|20000|
INNP|USD|INNOLIFE PHARMA INC|44061819|XXXXXXXF1049|-0.1800|0.2500|1000|
INNV|USD|INNOVAGE HOLDING CORP|474820888|XXXXXXXA1043|-0.4301|0.5001|450000|
INNX|USD|INFINITE NETWORKS CORP|73241635|XXXXXXXP1030|-0.1800|0.2500|50000|
INO|USD|INOVIO PHARMACEUTICALS INC|153381885|XXXXXXXH2013|-2.0782|2.1482|300000|
INOD|USD|INNODATA INC|4813508|XXXXXXX22053|-0.3598|0.4298|300000|
INOH|USD|IN OVATIONS HOLDINGS INC|136323944|XXXXXXX91063|-0.2300|0.3000|2500000|
INOTF|USD|PREDICTIV AI INC|442730358|CA74036G1072|-8.3571|8.4271|10000|
INOV|USD|INOVALON HOLDINGS INC - A|183623073|XXXXXXXD1019|-0.3598|0.4298|1500000|
INPX|USD|INPIXON|398308760|XXXXXXXJ8009|-44.2541|44.3241|2300000|
INQD|USD|INDOOR HARVEST CORP|185768539|XXXXXXXE1029|-1.4850|1.5550|>10000000|
INRD|USD|INRAD OPTICS INC|105653550|XXXXXXXC1071|-0.8095|0.8795|90000|
INS|USD|INTELLIGENT SYSTEMS CORP|755215|XXXXXXXD1000|-0.5334|0.6034|70000|
INSE|USD|INSPIRED ENTERTAINMENT INC|260664331|XXXXXXXN1081|-1.4369|1.5069|100000|
INSG|USD|INSEEGO CORP|254702479|XXXXXXXB1044|-1.0861|1.1561|750000|
INSI|USD|INSIGHT SELECT INCOME FUND|260424636|XXXXXXXW1099|-68.0258|68.0958|20000|
INSM|USD|INSMED INC|84889699|XXXXXXX93075|-0.1953|0.2653|2500000|
INSP|USD|INSPIRE MEDICAL SYSTEMS INC|316490710|XXXXXXX01090|-0.1800|0.2500|700000|
INSW|USD|INTERNATIONAL SEAWAYS INC|254791638|MHY410531021|-0.2286|0.2986|2400000|
INSW PRA|USD|INTERNATIONAL SEAWAYS INC|322450928|XXXXXXXV1061|-1.6317|1.7017|15000|
INT|USD|WORLD FUEL SERVICES CORP|2007782|XXXXXXX51064|-0.1800|0.2500|6300000|
INTC|USD|INTEL CORP|270639|XXXXXXX01001|-0.1800|0.2500|>10000000|
INTEQ|USD|INTELSAT SA|125919360|LU0914713705|-111.1261|111.1961|3100000|
INTF|USD|ISHARES MSCI INTERNATIONAL M|192643864|XXXXXXXV2741|-2.8628|2.9328|250000|
INTG|USD|INTERGROUP CORP|4813548|XXXXXXX51044|-2.7654|2.8354|15000|
INTI|USD|INHIBITOR THERAPEUTICS INC|380110384|XXXXXXXM1053|-0.3165|0.3865|250000|
INTK|USD|INDUSTRIAL NANOTECH INC|31533196|XXXXXXX71026|-0.9978|1.0678|2700000|
INTT|USD|INTEST CORP|4813559|XXXXXXX71008|-1.0669|1.1369|750000|
INTU|USD|INTUIT INC|270662|XXXXXXX21034|-0.1800|0.2500|>10000000|
INTZ|USD|INTRUSION INC|28408008|XXXXXXXE2054|-0.7438|0.8138|10000|
INUV|USD|INUVO INC|81783186|XXXXXXXW2044|-1.8694|1.9394|4400000|
INVA|USD|INNOVIVA INC|218462822|XXXXXXXM1018|-0.3057|0.3757|2800000|
INVE|USD|IDENTIV INC|152828880|XXXXXXXX2053|-0.2912|0.3612|250000|
INVH|USD|INVITATION HOMES INC|264405214|XXXXXXXW1071|-0.1800|0.2500|>10000000|
INVO|USD|INVO BIOSCIENCE INC|454148285|XXXXXXXF3029|-12.0195|12.0895|100000|
INVT|USD|INVENTERGY GLOBAL INC|214656077|XXXXXXXX4097|-0.2300|0.3000|10000|
INVU|USD|INVESTVIEW INC|105653567|XXXXXXXW1018|-13.4547|13.5247|3500000|
INVVY|USD|INDIVIOR PLC-SPON ADR|178813794|XXXXXXXE1055|-2.5898|2.6598|300|
INZY|USD|INOZYME PHARMA INC|436368250|XXXXXXXW1080|-1.1356|1.2056|350000|
IO|USD|ION GEOPHYSICAL CORP|221232476|XXXXXXX42073|-1.1724|1.2424|100000|
IOFB|USD|IOWA FIRST BANCSHARES CORP|30212596|XXXXXXXF2020|-0.1800|0.2500|4000|
IONI|USD|I-ON DIGITAL CORP|365921593|XXXXXXXA1016|-1.7285|1.7985|1200000|
IONKF|USD|IONIC BRANDS CORP|469662795|CA4622024095|-1.7188|1.7888|15000|
IONS|USD|IONIS PHARMACEUTICALS INC|216201303|XXXXXXX21004|-0.1800|0.2500|2800000|
IOO|USD|ISHARES GLOBAL 100 ETF|11049686|XXXXXXX75722|-1.6317|1.7017|55000|
IOPDQ|USD|INTRAOP MEDICAL CORP|70198578|XXXXXXXN2009|-0.1800|0.2500|65000|
IOR|USD|INCOME OPP REALTY INVESTORS|1507205|XXXXXXX61087|-33.0250|33.0950|100|
IOSP|USD|INNOSPEC INC|37867088|XXXXXXXS1050|-0.1820|0.2520|1700000|
IOTC|USD|IOTA COMMUNICATIONS INC|343583435|XXXXXXXM1036|-2.7840|2.8540|20000|
IOVA|USD|IOVANCE BIOTHERAPEUTICS INC|280801120|XXXXXXX01007|-0.1800|0.2500|2100000|
IP|USD|INTERNATIONAL PAPER CO|8511|XXXXXXX61035|-0.1800|0.2500|>10000000|
IPA|USD|IMMUNOPRECISE ANTIBODIES LTD|456518152|CA45257F2008|-11.2374|11.3074|100000|
IPAC|USD|ISHARES CORE MSCI PACIFIC ET|155518921|XXXXXXXV6965|-7.4207|7.4907|15000|
IPAR|USD|INTER PARFUMS INC|6857699|XXXXXXX41098|-0.1800|0.2500|1600000|
IPAY|USD|ETFMG PRIME MOBILE PAYMENTS|237886914|XXXXXXXG4091|-2.5203|2.5903|30000|
IPCIF|USD|INTELLIPHARMACEUTICS INTERNA|333130486|CA4581733090|-3.7576|3.8276|300000|
IPDN|USD|PROFESSIONAL DIVERSITY NETWO|249174897|XXXXXXXY2028|-89.2076|89.2776|200000|
IPFF|USD|ISHARES INTERNATIONAL PREFER|97532767|XXXXXXXB1355|-4.4413|4.5113|7000|
IPG|USD|INTERPUBLIC GROUP OF COS INC|8514|XXXXXXX01001|-0.1800|0.2500|>10000000|
IPGP|USD|IPG PHOTONICS CORP|41891895|XXXXXXXX1090|-0.1800|0.2500|900000|
IPHA|USD|INNATE PHARMA SA-SPONS ADR|387860655|XXXXXXXK2042|-1.2651|1.3351|1000|
IPHI|USD|INPHI CORP|80845551|XXXXXXXF1075|-0.1800|0.2500|1000000|
IPI|USD|INTREPID POTASH INC|439677475|XXXXXXXY2019|-0.5156|0.5856|550000|
IPIC|USD|IPIC ENTERTAINMENT INC-CL A|305178957|XXXXXXXD1063|-25.5430|25.6130|1000|
IPIX|USD|INNOVATION PHARMACEUTICALS I|278825338|XXXXXXXD1000|-1.8288|1.8988|2000000|
IPKW|USD|INVESCO INTERNATIONAL BUYBAC|320225884|XXXXXXXE6445|-10.8197|10.8897|5000|
IPLB|USD|IPURE LABS INC|191454590|XXXXXXXJ2006|-1.6473|1.7173|3000|
IPLDP|USD|INTERSTATE POWER &amp; LIGHT|124919044|XXXXXXX08566|-22.1236|22.1936|100|
IPMLF|USD|IMPERIAL METALS CORP|108521899|CA4528921022|-37.9760|38.0460|250000|
IPNFF|USD|IMAGINEAR INC|417273430|CA45250P1062|-1.6499|1.7199|2000000|
IPO|USD|RENAISSANCE IPO ETF|136350535|XXXXXXX72049|-16.5232|16.5932|30000|
IPOD|USD|SOCIAL CAPITAL HEDOSOPH- A|457104586|KYG825141032|-4.1364|4.2064|1100000|
IPOD U|USD|SOCIAL CAPITAL HEDOSOPHIA HO|449074364|KYG825141297|-0.3401|0.4101|85000|
IPOE|USD|SOCIAL CAPITAL HEDOSOPHI V-A|457104591|KYG8252P1054|-43.3590|43.4290|1000|
IPOE U|USD|SOCIAL CAPITAL HEDOSOPHIA HO|449074369|KYG8252P1211|-0.2786|0.3486|25000|
IPOF|USD|SOCIAL CAPITAL HEDOSOPH VI-A|457104593|KYG8251L1059|-0.9878|1.0578|4100000|
IPOF U|USD|SOCIAL CAPITAL HEDOSOPHIA HO|449074372|KYG8251L1216|-0.6845|0.7545|40000|
IPOOF|USD|INPLAY OIL CORP|254789824|CA45780T2065|-10.8051|10.8751|1000|
IPRC|USD|IMPERIAL RESOURCES INC|59756597|XXXXXXXQ1067|-3.1087|3.1787|1200000|
IPSEY|USD|IPSEN SA-SPONSORED ADR|76080404|XXXXXXX92050|-0.1800|0.2500|15000|
IPSI|USD|INNOVATIVE PAYMENT SOLUTIONS|390160272|XXXXXXXM1099|-1.8097|1.8797|1100000|
IPVA U|USD|INTERPRIVATE II ACQUISITION|474820900|XXXXXXXQ2075|-2.3083|2.3783|450000|
IPVF U|USD|INTERPRIVATE III FINANCIAL|474820907|XXXXXXXR2058|-1.2258|1.2958|450000|
IPVIU|USD|INTERPRIVATE IV INFRATECH|475181674|XXXXXXXT2015|-0.1800|0.2500|250000|
IPWR|USD|IDEAL POWER INC|380121499|XXXXXXX22035|-30.2368|30.3068|95000|
IPXHY|USD|INPEX CORP-UNSPON ADR|54740954|XXXXXXXH1014|-26.2010|26.2710|200|
IQ|USD|IQIYI INC-ADR|312029611|XXXXXXXX1081|-0.1800|0.2500|>10000000|
IQDE|USD|FLEXSHARES-INT QUAL DVD DEFE|125815445|XXXXXXXL8110|-15.3663|15.4363|1000|
IQDF|USD|FLEXSHARES-INT QUAL DVD INDE|125815455|XXXXXXXL8375|-7.1991|7.2691|15000|
IQDG|USD|WISDOMTREE INTL QLTY DVD GRW|228590488|XXXXXXXX1312|-3.1202|3.1902|8000|
IQDY|USD|FLEXSHARES INT QUAL DVD DYN|125815450|XXXXXXXL8292|-3.2217|3.2917|2000|
IQI|USD|INVESCO QUALITY MUNI INC TR|75912893|XXXXXXXG1076|-13.5224|13.5924|80000|
IQIN|USD|IQ 500 INTERNATIONAL ETF|345552921|XXXXXXXB3621|-6.0960|6.1660|1000|
IQLT|USD|ISHARES MSCI INTERNATIONAL Q|180124279|XXXXXXXV4564|-0.5235|0.5935|300000|
IQM|USD|FRANKLIN INTELLIGENT MACHINE|405971886|XXXXXXXP5127|-22.2674|22.3374|1000|
IQSI|USD|IQ CANDRIAM ESG INTERNATIONA|395882742|XXXXXXXB4538|-5.9889|6.0589|3000|
IQST|USD|IQSTEL INC|331629633|XXXXXXXG1076|-3.3490|3.4190|6300000|
IQV|USD|IQVIA HOLDINGS INC|295757261|XXXXXXXC1053|-0.1800|0.2500|7900000|
IR|USD|INGERSOLL-RAND INC|404509190|XXXXXXXV1061|-0.1800|0.2500|>10000000|
IRBO|USD|ISHARES ROBOTICS &amp; ARTIFICIA|324062421|XXXXXXXU5561|-4.3570|4.4270|150000|
IRBT|USD|IROBOT CORP|36584749|XXXXXXX61005|-0.2342|0.3042|550000|
IRCP|USD|IRSA PROPIEDADES COMERCI-ADR|183824058|XXXXXXX81034|-4.3389|4.4089|40000|
IRDM|USD|IRIDIUM COMMUNICATIONS INC|69195736|XXXXXXXC1027|-0.1800|0.2500|6800000|
IRGTQ|USD|IGNITE RESTAURANT GROUP INC|107208483|XXXXXXX01051|-9.0756|9.1456|300000|
IRIX|USD|IRIDEX CORP|4813614|XXXXXXX41013|-1.2258|1.2958|450000|
IRL|USD|NEW IRELAND FUND INC|8561|XXXXXXX31040|-1.3611|1.4311|85000|
IRM|USD|IRON MOUNTAIN INC|180350774|XXXXXXXV1017|-0.2657|0.3357|2000000|
IRMD|USD|IRADIMED CORP|160690268|XXXXXXXA1097|-0.4157|0.4857|150000|
IRME|USD|IR-MED INC|466706689|XXXXXXXR1032|-4.0960|4.1660|100|
IRNC|USD|IRONCLAD ENCRYPTION CORP|268332790|XXXXXXXE1073|-1.7978|1.8678|>10000000|
IRNNQ|USD|IRON MINING GROUP INC|80814896|XXXXXXX31037|-0.1800|0.2500|250000|
IROQ|USD|IF BANCORP INC|90657684|XXXXXXXJ1051|-0.8199|0.8899|45000|
IRR|USD|VOYA NATURAL RESOURCES EQUIT|148430590|XXXXXXXC1062|-5.6235|5.6935|250000|
IRS|USD|IRSA -SP ADR|8564|XXXXXXX72042|-0.2882|0.3582|50000|
IRT|USD|INDEPENDENCE REALTY TRUST IN|132629528|XXXXXXXA1060|-0.1800|0.2500|3200000|
IRTC|USD|IRHYTHM TECHNOLOGIES INC|252330405|XXXXXXX61067|-0.1800|0.2500|850000|
IRVRF|USD|IRVING RESOURCES INC|212899815|CA4637731015|-2.3456|2.4156|5000|
IRWD|USD|IRONWOOD PHARMACEUTICALS INC|72384253|XXXXXXXX1081|-0.1978|0.2678|2200000|
ISBC|USD|INVESTORS BANCORP, INC|150700033|XXXXXXXL1017|-0.1800|0.2500|>10000000|
ISCF|USD|ISHARES MSCI INTERNATIONAL S|192643869|XXXXXXXV2667|-7.5963|7.6663|9000|
ISCNF|USD|ISRACANN BIOSCIENCES INC|387580710|CA46501D1087|-2.0349|2.1049|350000|
ISCO|USD|INTERNATIONAL STEM CELL CORP|201595450|XXXXXXX82016|-1.0520|1.1220|45000|
ISD|USD|PGIM HIGH YIELD BOND FUND|317034769|XXXXXXXH1005|-7.5279|7.5979|200000|
ISDR|USD|ISSUER DIRECT CORP|96926094|XXXXXXXM2044|-0.8878|0.9578|100000|
ISDX|USD|INVESCO RAFI STRATEGIC DEVE|332975597|XXXXXXXJ7265|-7.1905|7.2605|3000|
ISEE|USD|IVERIC BIO INC|361088589|XXXXXXXP1021|-0.8557|0.9257|650000|
ISEM|USD|INVESCO RAFI STRATEGIC EMERG|332975606|XXXXXXXJ6929|-5.5559|5.6259|900|
ISENF|USD|ISOENERGY LTD|315663520|CA46500E1079|-18.2434|18.3134|500000|
ISGN|USD|ISIGN SOLUTIONS INC|220348263|XXXXXXXA2033|-0.8484|0.9184|400|
ISHG|USD|ISHARES -3 YEAR INTERNATIONA|57482348|XXXXXXX81258|-13.1166|13.1866|1000|
ISIG|USD|INSIGNIA SYSTEMS INC|463435022|XXXXXXXY2046|-0.7247|0.7947|30000|
ISLEU|USD|ISLEWORTH HEALTHCARE ACQUISI|473503022|XXXXXXXP2011|-0.9571|1.0271|1400000|
ISLV|USD|INTERNATIONAL SILVER INC|75219048|XXXXXXX81076|-1.4850|1.5550|500|
ISMAY|USD|INDRA SISTEMAS SA-UNSP ADR|55366253|XXXXXXXR1068|-16.9074|16.9774|100|
ISNPY|USD|INTESA SANPAOLO SPON ADR|42393326|XXXXXXXH1077|-4.0316|4.1016|900000|
ISNS|USD|IMAGE SENSING SYSTEMS INC|4813657|XXXXXXXC1045|-0.2609|0.3309|150000|
ISOLF|USD|ISODIOL INTERNATIONAL INC|327230466|CA46500L2003|-0.8354|0.9054|1400000|
ISOS U|USD|ISOS ACQUISITION CORP|474517722|KYG4962C1208|-10.9685|11.0385|35000|
ISR|USD|ISORAY INC|36750052|XXXXXXXV1044|-20.4583|20.5283|3900000|
ISRA|USD|VANECK ISRAEL|229727413|XXXXXXXF6354|-1.6317|1.7017|2000|
ISRG|USD|INTUITIVE SURGICAL INC|9063285|XXXXXXXE6023|-0.1800|0.2500|4600000|
ISSC|USD|INNOVATIVE SOLUTIONS &amp; SUPP|9541718|XXXXXXXN1054|-0.5430|0.6130|300000|
ISSDY|USD|ISS A-S - SPON ADR|227257624|XXXXXXX72056|-40.3283|40.3983|200|
ISTB|USD|ISHARES CORE 1-5 YEAR USD BO|115826957|XXXXXXXF8591|-3.1491|3.2191|100000|
ISTR|USD|INVESTAR HOLDING CORP|159120762|XXXXXXXL1052|-0.5128|0.5828|300000|
ISUN|USD|ISUN INC|466861005|XXXXXXX61066|-87.8277|87.8977|85000|
ISVLF|USD|IMPACT SILVER CORP|39924444|CA45257A1021|-0.2300|0.3000|200000|
ISWH|USD|ISW HOLDINGS INC|430258864|XXXXXXXU1007|-1.5367|1.6067|100000|
IT|USD|GARTNER INC|4457287|XXXXXXX11072|-0.1800|0.2500|3100000|
ITA|USD|ISHARES U.S. AEROSPACE &amp; DEF|39046959|XXXXXXX87602|-1.0645|1.1345|75000|
ITAC|USD|INDUSTRIAL TECH ACQUIS- CL A|452844896|XXXXXXX71029|-8.5073|8.5773|150000|
ITACU|USD|INDUSTRIAL TECH ACQUISITION|442943430|XXXXXXX72019|-2.3354|2.4054|3000|
ITCB|USD|ITAU CORPBANCA|227673226|XXXXXXXE1055|-5.2044|5.2744|1000|
ITCI|USD|INTRA-CELLULAR THERAPIES INC|141253540|XXXXXXXX1019|-0.2300|0.3000|1500000|
ITGL|USD|IT GROUP HOLDINGS INC|43161619|XXXXXXX61079|-0.1800|0.2500|400000|
ITGR|USD|INTEGER HOLDINGS CORP|238591520|XXXXXXXH1095|-0.1959|0.2659|2500000|
ITHUF|USD|IANTHUS CAPITAL HOLDINGS INC|268461225|CA45074T1021|-4.4123|4.4823|2000000|
ITHXU|USD|ITHAX ACQUISITION CORP|467756057|KYG497751100|-0.1800|0.2500|1700000|
ITI|USD|ITERIS INC|272660|XXXXXXXT1079|-0.2269|0.2969|800000|
ITIC|USD|INVESTORS TITLE CO|270754|XXXXXXX41069|-0.3753|0.4453|70000|
ITKH|USD|ITEKNIK HOLDING CORP|75216462|XXXXXXX51008|-0.1800|0.2500|1100000|
ITM|USD|VANECK VECTORS INTERMEDIATE|337332935|XXXXXXXH2013|-3.6533|3.7233|3000|
ITMC|USD|ITOCO INC|305878152|XXXXXXX12076|-0.8354|0.9054|900|
ITMR|USD|ITAMAR MEDICAL LTD-SPON ADR|355208838|XXXXXXX71016|-0.5492|0.6192|150000|
ITMSF|USD|INTERMAP TECHNOLOGIES CORP|298912680|CA4589774021|-1.2115|1.2815|100000|
ITNF|USD|INTERNET INFINITY INC|30212893|XXXXXXX61060|-0.8648|0.9348|25000|
ITNS|USD|ITONIS INC|42801178|XXXXXXX31033|-0.2300|0.3000|500000|
ITOCY|USD|ITOCHU CORP-UNSPONSORED ADR|75219149|XXXXXXX71066|-1.7819|1.8519|75000|
ITOS|USD|ITEOS THERAPEUTICS INC|436368255|XXXXXXXG1040|-0.1800|0.2500|95000|
ITOT|USD|ISHARES CORE S&amp;P TOTAL U.S.|27443032|XXXXXXX71507|-0.2825|0.3525|8300000|
ITOX|USD|IIOT-OXYS INC|285844219|XXXXXXXM1045|-1.1602|1.2302|750000|
ITP|USD|IT TECH PACKAGING INC|327220209|XXXXXXXC1009|-15.9092|15.9792|4100000|
ITPOF|USD|INTERTAPE POLYMER GROUP INC|755260|CA4609191032|-0.5608|0.6308|90000|
ITQRU|USD|ITIQUIRA ACQUISITION CORP|469352085|KYG497731235|-0.1800|0.2500|200000|
ITRG|USD|INTEGRA RESOURCES CORP|432474363|CA45826T3010|-9.3420|9.4120|95000|
ITRI|USD|ITRON INC|270760|XXXXXXX11066|-0.1800|0.2500|1500000|
ITRM|USD|ITERUM THERAPEUTICS PLC|319359526|IE00BF3W0Q35|-33.7015|33.7715|>10000000|
ITRN|USD|ITURAN LOCATION AND CONTROL|36237954|IL0010818685|-0.1993|0.2693|70000|
ITRO|USD|ITRONICS INC|76817743|XXXXXXX33003|-6.6428|6.7128|4000|
ITT|USD|ITT INC|233010383|XXXXXXXV1089|-0.1800|0.2500|3200000|
ITTV|USD|INTERACTIVE TELEVISION NETWO|30215817|XXXXXXXV1008|-0.1800|0.2500|1000|
ITUB|USD|ITAU UNIBANCO H-SPON PRF ADR|58996617|XXXXXXX21062|-0.2809|0.3509|>10000000|
ITVI|USD|INTERACT-TV INC|84951250|XXXXXXX13043|-0.1800|0.2500|2000000|
ITW|USD|ILLINOIS TOOL WORKS|8620|XXXXXXX81093|-0.3208|0.3908|7400000|
IUSB|USD|ISHARES CORE TOTAL BOND ETF|155518924|XXXXXXXV6130|-0.2095|0.2795|150000|
IUSG|USD|ISHARES CORE S&amp;P U.S. GROWTH|10753223|XXXXXXX76712|-1.2899|1.3599|40000|
IUSV|USD|ISHARES CORE S&amp;P U.S. VALUE|10758520|XXXXXXX76639|-1.4911|1.5611|200000|
IVAC|USD|INTEVAC INC|4813740|XXXXXXX81080|-0.2090|0.2790|1400000|
IVAL|USD|ALPHA ARCHI INTL QT VLU ETF|177128585|XXXXXXXL2016|-9.1268|9.1968|85000|
